Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
if (Bool_Offline == true),,,,01-03-2024 16:57:37,01-03-2024 16:57:37,0.030s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0 Three Dots""), 0)",,,,01-03-2024 16:57:37,01-03-2024 16:57:38,1.162s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/Opportunity Details""), 10)",,,,01-03-2024 16:57:38,01-03-2024 16:57:39,0.942s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Opportunity Details""), 0)",,,,01-03-2024 16:57:39,01-03-2024 16:57:40,0.912s,PASSED
"waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/Schedule a follow up""), 5)",,,,01-03-2024 16:57:40,01-03-2024 16:57:42,1.965s,PASSED
"bool_CreateC1 = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/CREATE C1""), 0)",,,,01-03-2024 16:57:42,01-03-2024 16:57:42,0.284s,PASSED
"bool_Details = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/DETAILS""), 0)",,,,01-03-2024 16:57:42,01-03-2024 16:57:43,0.286s,PASSED
"bool_ScheduleAFollowUp = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Schedule a follow up""), 0)",,,,01-03-2024 16:57:43,01-03-2024 16:57:43,0.296s,PASSED
bool_ScheduleAFollowUp && bool_Details && bool_CreateC1 == true,,,,01-03-2024 16:57:43,01-03-2024 16:57:43,0.006s,PASSED
takeScreenshot(),,"STEP-02 : Click on three dots of any opty card and select Opportunity detail option

Expected_Result : The user successfully landed on the opty detail page with below option-:
1. Create C1
2. Details
3. Schedule a follow up",,01-03-2024 16:57:43,01-03-2024 16:57:44,1.365s,PASSED
"delay(5, STOP_ON_FAILURE)",,Edit,,01-03-2024 16:57:44,01-03-2024 16:57:49,5.033s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Mark as Lost""), 0)",,,,01-03-2024 16:57:49,01-03-2024 16:57:51,1.328s,PASSED
"bool_LTC = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/LTC RadioButton""), 0)",,,,01-03-2024 16:57:51,01-03-2024 16:57:51,0.271s,PASSED
"bool_NotLTC = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Non LTC RadioButton""), 0)",,,,01-03-2024 16:57:51,01-03-2024 16:57:51,0.250s,PASSED
"bool_ReasonForLoss = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), 0)",,,,01-03-2024 16:57:51,01-03-2024 16:57:52,0.793s,PASSED
"bool_MakeLostTo = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Make lost to field""), 0)",,,,01-03-2024 16:57:52,01-03-2024 16:57:53,0.802s,PASSED
"bool_ModelToLostTo = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/ModelLostTo""), 0)",,,,01-03-2024 16:57:53,01-03-2024 16:57:54,0.788s,PASSED
"bool_Comment = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Comment""), 0)",,,,01-03-2024 16:57:54,01-03-2024 16:57:55,1.236s,PASSED
bool_LTC && bool_NotLTC && bool_ReasonForLoss && bool_MakeLostTo && bool_ModelToLostTo && bool_Comment == true,,,,01-03-2024 16:57:55,01-03-2024 16:57:55,0.003s,PASSED
takeScreenshot(),,"STEP-03 : Click on Edit icon and select Mark as Lost option 

Expected_Result : The user successfully land on the Mark as Lost option detail page with below field-:
1. LTC
2. Non LTC
3. Reason for loss - dropdown
4. Mark to lost to - dropdown
5. Model lost to- dropdown
6. Comment
7. Cancel
8. Mark as Lost",,01-03-2024 16:57:55,01-03-2024 16:57:56,0.985s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/LTC RadioButton""), 0)",,,,01-03-2024 16:57:56,01-03-2024 16:57:57,0.829s,PASSED
"setText(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), str_ReasonForLoss, 0)",,,,01-03-2024 16:57:57,01-03-2024 16:57:59,2.028s,PASSED
"tap(findTestObject(""MarkAsLost/ResonForLossTextNew""), 0)",,,,01-03-2024 16:57:59,01-03-2024 16:58:00,1.538s,PASSED
"setText(findTestObject(""Lost and Non Lost Functionality/Make lost to field""), str_MakeLossTo, 0)",,,,01-03-2024 16:58:00,01-03-2024 16:58:02,2.056s,PASSED
"tap(findTestObject(""MarkAsLost/MakeLostToTextNew""), 0)",,,,01-03-2024 16:58:02,01-03-2024 16:58:05,2.596s,PASSED
hideKeyboard(),,,,01-03-2024 16:58:05,01-03-2024 16:58:07,1.841s,PASSED
"setText(findTestObject(""MarkAsLost/ModelLostToNew""), str_ModelLostTo, 0)",,,,01-03-2024 16:58:07,01-03-2024 16:58:09,1.878s,PASSED
hideKeyboard(),,,,01-03-2024 16:58:09,01-03-2024 16:58:11,1.817s,PASSED
"tap(findTestObject(""MarkAsLost/NewModelLostDropdown""), 0)",,,,01-03-2024 16:58:11,01-03-2024 16:58:11,0.970s,PASSED
"setText(findTestObject(""Lost and Non Lost Functionality/Comment""), str_Comment, 0)",,,,01-03-2024 16:58:11,01-03-2024 16:58:13,1.745s,PASSED
hideKeyboard(),,,,01-03-2024 16:58:13,01-03-2024 16:58:16,2.578s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Mark as lost (1)""), 0)",,,,01-03-2024 16:58:16,01-03-2024 16:58:19,2.845s,PASSED
"verifyElementExist(findTestObject(""Lost and Non Lost Functionality/LostCasesText""), 0)",,,,01-03-2024 16:58:19,01-03-2024 16:58:30,11.073s,PASSED
takeScreenshot(),,"STEP-04 : Enter all the detail and click on Mark as Lost

Expected_Result : ""This Opty has been marked as lost view in lost cases"" pop up successfully appear",,01-03-2024 16:58:30,01-03-2024 16:58:31,1.034s,PASSED
